LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
6,19,4,7,9,21,11,0.2527909564168147,8,6,0,41,5,0,36,0,1,0,33.03317484955832,35.153890884920465,40038.47979628205,0.3803766459127689,202,0.03,2224.361779014978,1146.7952374217857,0,6,10,32,0.18445197509532268,76,125,26,24,62,31.235860773653837,44,Y
4,8,3,2,4,12,4,0.27663307418363187,4,2,0,18,2,0,14,0,2,0,26.189160461159837,10.257401999154839,2727.78422871991,0.08569988893584224,55,0.09523329631194741,151.541927517363,267.17077933484114,0,3,6,15,0.1647667036880526,23,31,15,13,28,33.33,16,Y
9,5,5,7,25,8,3,0.18544378796393063,4,1,0,16,1,0,11,0,2,0,48.36462430113917,7.592824691253739,1928.2500077735501,0.0900996570659203,58,0.15019931413184057,107.1206385162152,282.0202200512907,0,2,4,15,0.12405792670646792,26,31,17,9,55,49.86340362650986,18,Y
14,23,4,28,4,38,12,0.19207145580966162,18,8,0,50,6,0,38,0,1,0,32.05438626052826,41.24712674942272,60080.44616978863,0.4528582323864643,236,0.02792854419033839,3337.806549109189,1357.9201781371817,0,10,19,39,0.1458570883806768,86,149,26,25,88,46.69269854201559,67,Y
10,9,2,12,9,10,6,0.19801659707069583,4,4,0,30,1,0,20,1,2,0,23.73240669298679,22.890431535611683,12438.141763056692,0.18198340292930418,108,0.04,691.006209058705,543.2739763465077,0,2,5,26,0.12379253072950741,45,62,15,16,55,43.141103958333446,33,Y
6,23,4,6,10,30,13,0.2867376923144362,11,6,0,49,6,0,39,0,1,0,35.48703890158639,34.20499879102029,40421.47656974642,0.3965417582449696,211,0.03,2245.6399163778533,1193.2004253938342,0,9,15,37,0.20385010989396357,82,129,27,23,65,30.114001977799106,46,Y
13,12,4,16,11,12,8,0.17564540713470198,5,4,0,34,2,0,44,0,1,0,75.0778933081939,33.16714801395033,53291.921180614925,0.6388784597300663,303,0.034041716807682115,2960.662613033672,1923.0256679985691,0,3,6,28,0.13372884075006625,111,192,42,24,87,35.115447252686096,61,Y
2,7,0,2,0,12,4,0.2158388189064982,6,1,0,15,1,0,16,0,0,0,19.04764411474251,11.82658289322897,2653.844438940978,0.07604029527337546,50,0.08395970472662455,147.43727123272137,223.93741277309414,0,3,6,13,0.17,20,29,10,11,24,16.217843490527347,18,Y
2,7,0,1,0,12,4,0.20339639726371828,6,1,0,15,1,0,18,0,0,0,18.2482185241939,12.489141845707001,2841.7716648281153,0.07915090068407044,51,0.08084909931592957,157.87957359642442,227.44306507094737,0,3,6,13,0.17,19,32,9,11,24,7.405498362028467,19,Y
10,16,2,16,8,23,9,0.2053302886724614,10,5,0,42,3,0,31,0,3,0,23.395263420197566,39.45945196104305,36373.023750732755,0.3046697113275386,170,0.0246697113275386,2020.723837834524,922.1759713784198,0,6,11,34,0.1506605773449228,63,106,19,23,68,42.54978801438183,48,Y
10,39,4,2,17,54,20,0.3526363858268279,15,3,0,64,17,0,54,0,4,0,43.49485280807222,29.637954822835347,38234.73385197946,0.4263181929134139,231,0.03,2124.1488402639507,1289.4813919292053,0,19,29,46,0.23789774114176743,92,139,29,18,86,26.518363370078067,57,Y
19,14,6,26,18,13,10,0.15134385890700838,5,5,0,42,2,0,58,0,1,0,101.07206790057447,51.6301416791469,134881.23389334613,1.0510598730128855,489,0.02912302645493593,7493.397945354032,3154.479183934611,0,3,6,33,0.09958991181688025,182,306,55,26,124,42.94323641621748,84,Y
8,8,2,5,6,14,2,0.06759568102629526,6,2,1,24,1,0,34,0,1,0,49.22589514464999,20.34381084996338,19749.815465274747,0.3286064784605571,185,0.05206738649561746,1097.2139815241242,980.8074335595294,0,3,7,21,0.04966306752191272,76,108,26,13,56,22.966186285500985,40,Y
10,1,5,1,16,0,1,0.21303990436836118,0,1,1,6,1,0,8,0,0,0,54.200618703013085,2.6583808385337635,347.03114427011093,0.04416191614662367,31,0.37782668260527313,19.275646745544385,137.0077485319888,1,0,0,7,0.09285518572553114,12,18,12,5,38,62.00449733392355,9,Y
3,1,2,1,12,0,1,0.11857434055990024,0,1,1,9,1,0,8,0,0,0,95.03519813575768,3.5714103715006233,1221.586186368108,0.11428462229003741,72,0.2842871702799501,67.86740736117989,340.2748135074487,1,0,0,10,0.08714613312988777,35,37,20,4,27,12.983833746243363,9,Y
7,13,2,9,7,10,9,0.21,4,5,0,33,3,0,33,0,0,0,29.23982868055262,36.72073414367522,39269.49605678508,0.354368595285946,187,0.029061432547657664,2181.6397287898685,1071.1767753994664,0,3,5,26,0.16,69,118,25,26,58,32.65,42,Y
0,1,0,1,0,0,1,0.4307738781555478,0,1,1,1,1,0,1,0,0,0,11.36526006543132,2.7923216344666435,84.629141428799,0.01,10,0.360459493611559,4.697388147398216,30.73692876440114,1,0,0,2,0.21123337176710674,3,6,3,5,5,59.22922656430237,2,Y
0,1,1,1,0,0,1,0.5,0,1,1,2,1,0,1,0,0,0,9.494015828533765,3.0275191405655795,87.2451032804831,0.01,9,0.3280225767258267,4.841950182249061,28.716701714136533,1,0,0,3,0.25,3,6,3,6,4,50.0,2,Y
4,7,1,4,1,12,4,0.24984980696341308,5,2,0,15,1,0,12,0,0,0,22.102799119560743,10.464015774853669,2406.920687421689,0.07422134584146275,49,0.09140711528048759,133.71575009179165,230.58483631202228,0,3,6,13,0.16859288471951242,23,26,12,11,25,33.33,16,Y
10,5,7,4,8,8,3,0.0739395299479253,4,3,1,24,1,0,37,0,2,0,54.9290341957301,19.59529010894336,19091.803323678734,0.3342418802082988,187,0.0560604700520747,1060.6578557947485,1000.177364960828,0,2,4,23,0.0539395299479253,75,112,27,13,62,22.176956097214948,41,Y
11,35,3,7,15,49,18,0.31420852250667636,14,2,0,58,15,0,50,0,3,0,39.735784264287005,31.141708049926997,37299.02108346945,0.3997352676838171,218,0.03,2072.1642123031443,1212.1023452146096,0,17,27,42,0.21341976446857766,85,133,26,19,86,31.677231130489552,57,Y
20,1,11,10,79,1,1,0.07756267539795367,0,1,0,18,1,0,10,0,0,0,99.14275888669744,4.636061739952778,1864.8221138935835,0.13575958840031482,82,0.23409845650118055,103.5986274556824,416.4706861551131,0,0,0,18,0.025901543498819457,34,47,26,6,123,84.80592750225318,21,Y
5,8,3,3,1,14,4,0.24,7,2,0,19,1,0,16,0,3,0,29.59287405489254,9.21631079831427,2543.363902869146,0.08728537238375192,56,0.10654292552324962,141.29587549923875,274.2371847563129,0,3,7,17,0.14234340418599695,27,29,16,11,39,25.51009753359064,19,Y
8,5,2,4,3,8,3,0.08,4,3,1,16,1,0,34,0,0,0,42.04336685315563,21.609158286711093,19623.667748979133,0.3015210428322227,178,0.05,1090.2073147115445,908.2622458130343,0,2,4,15,0.06,70,108,21,13,51,17.07,38,Y
12,1,7,6,49,0,1,0.08522587346946792,0,1,1,13,1,0,9,0,0,0,100.94621392753682,3.7798382908158255,1461.5825983427903,0.12679029744894954,78,0.26761293673473396,81.1984570805802,383.31101028765164,1,0,0,14,0.049629107653151414,35,43,23,5,79,50.88019803613339,15,Y
28,12,9,35,22,16,8,0.10155231598883169,7,3,0,44,1,0,72,0,5,0,171.44696079410178,34.73779757868478,117448.66223479618,1.366839084317708,608,0.038458940752094065,6524.924825442997,4105.4263090582745,0,4,8,38,0.0684701974930198,224,383,80,21,160,43.795916588691256,108,Y
0,1,0,1,0,0,1,0.4791339787526542,0,1,1,1,1,0,1,0,0,0,10.069209369428869,2.9374019362579626,85.30037962508685,0.01,9,0.3391810493488322,4.734141823852017,29.195208757365386,1,0,0,2,0.23831502810148633,3,6,3,5,4,52.78185795269614,2,Y
4,7,3,4,1,12,4,0.24,6,2,0,17,1,0,13,0,3,0,26.344390913879497,9.099967652112257,2194.122309114153,0.07587918157963307,50,0.10882416368407338,121.89166370327176,240.36764178256243,0,3,6,15,0.1605933094725871,24,26,14,11,29,30.670258253374,17,Y
18,2,10,9,72,2,1,0.10106308078520085,0,1,0,18,1,0,11,0,0,0,92.28154437536693,5.178378787350789,1992.4862584363125,0.13214414141766143,80,0.22054053031623028,110.69123057390274,405.9840821819269,0,0,1,18,0.03945946968376973,33,46,25,7,113,79.6014915707236,20,Y
1,1,0,3,2,0,1,0.25,0,1,1,1,1,0,1,0,0,0,16.68500149736643,2.324218983963504,90.42263033938401,0.01,13,0.43010413547153276,5.020157700573726,38.830476096454035,1,0,0,2,0.11,6,7,4,3,9,83.33,4,Y
11,16,4,17,15,10,12,0.2,4,7,0,42,3,0,44,0,0,0,34.74658284075016,64.93227266363189,146389.96772305804,0.7506574676948166,374,0.02,8132.771759325789,2254.74444457983,0,3,5,32,0.13,143,230,34,31,89,42.11,61,Y
9,28,3,5,12,34,15,0.28569107269423705,9,3,0,53,11,0,45,0,5,0,34.53817011921268,34.00017379575658,37109.62860610452,0.369868682486988,201,0.025822390207249003,2061.6436780329254,1119.838662506608,0,12,18,40,0.20075673145074302,78,122,25,21,75,29.168210656065096,51,Y
15,9,2,21,12,8,6,0.16143007128671522,4,6,0,35,1,0,20,1,1,0,28.2244190253533,22.918887722332556,14819.412380232854,0.2185699287132848,128,0.04,823.2990211240475,646.6878240596947,0,2,4,30,0.09127117447708018,54,73,17,15,73,61.771775921442696,42,Y
4,7,3,3,3,12,4,0.2632456000837461,5,2,0,17,1,0,13,0,3,0,26.865048807908025,9.358796801148518,2383.8511941320535,0.0799624000358912,52,0.10667919998803627,132.43246887400764,252.74406730748214,0,3,6,15,0.1666791999880363,23,29,15,12,26,33.33,16,Y
11,9,1,13,9,10,6,0.19287958540714528,4,1,0,21,1,0,20,1,1,0,24.36311756945605,22.894426989127776,12772.489304190543,0.18712041459285472,111,0.04,709.5810724550302,557.7940252030702,0,2,5,16,0.11922629813968469,46,64,16,16,57,45.75698445322814,34,Y
10,20,4,14,15,19,13,0.2365100769650727,7,7,0,47,4,0,45,0,0,0,36.30414324327644,59.4297055842833,129424.13482655428,0.7018730803642224,353,0.02165954895295785,7190.226743296529,2106.8275568255963,0,5,9,36,0.15489323429436774,136,216,33,28,87,39.38833971714912,59,Y
10,12,4,13,9,11,8,0.18992771891178947,4,4,0,34,2,0,39,0,0,0,56.31261590507472,34.49036219329815,47581.33120768749,0.5229396935395914,256,0.03236144483390712,2643.407941257254,1576.003297934753,0,3,5,27,0.1446506085796037,93,162,35,25,75,34.09048134868334,53,Y
9,1,4,1,14,0,1,0.15267324694650458,0,1,1,5,1,0,7,0,0,0,49.82208042218069,2.393127578019846,303.1776817000921,0.03862551560396924,29,0.41709958751682463,16.840346194102807,122.83455506157124,1,0,0,6,0.05847407191285536,12,17,11,4,34,74.30723748162889,9,Y
7,21,15,10,7,35,11,0.16811167028912397,15,7,0,60,6,0,60,1,4,0,66.08575122902195,24.13110473160185,33456.89310771199,0.48430865072785456,235,0.04513299782652562,1858.716839317333,1458.1241165741317,0,9,17,50,0.1348670021734744,105,129,50,21,88,24.02100407955954,71,Y
11,38,4,3,16,51,19,0.33810887200363615,14,2,0,61,17,0,54,0,3,0,43.02168960832361,29.57531285101674,37585.41599799749,0.419369624001212,227,0.03,2088.0743341778157,1271.2518105688725,0,18,28,43,0.2289913984019393,89,137,28,19,88,26.937531573885607,58,Y
12,15,2,18,15,22,4,0.09836579570937357,10,4,1,41,1,0,28,1,1,0,47.40974958049464,20.221302340703286,17226.770724692913,0.29924397694509114,162,0.048804886327232344,957.0433525934104,893.238581667797,0,5,11,34,0.05478045469107061,72,90,28,15,75,55.05546861032505,46,Y
11,7,1,12,7,8,4,0.1178080302301859,4,2,0,18,1,0,27,0,1,0,36.31099433184014,22.049790623497586,17406.035413396014,0.2674659659910409,155,0.04527399622122676,967.0020587429635,794.4674930133142,0,2,4,16,0.07417801133631971,63,91,20,13,61,38.540235166966816,40,Y
0,1,3,0,0,0,1,0.11877414489476634,0,1,1,8,1,0,8,0,0,0,70.46567648491452,5.32420145460047,1175.4539306271024,0.0903547535658411,62,0.2366771882501401,65.3038151362842,269.7571453734229,1,0,0,9,0.09438707244738317,27,34,15,4,10,0.0,8,Y
6,40,7,2,16,59,20,0.3958567716639164,21,9,0,73,11,0,51,0,5,0,44.61628446335171,33.42876611541166,51954.41505600582,0.49402000356448134,263,0.02890258053017802,2886.360592573774,1479.5403483339114,0,19,29,54,0.2635387079526703,108,154,30,18,79,27.509767930508048,53,Y
33,185,69,56,56,213,1,0.0007940658464302953,93,1,1,477,1,0,543,0,1,1,90.8268754932736,190.22786869337955,3381630.867897483,5.719520254045754,2102,0.0015881316928605905,187868.40085226574,17149.033720137944,1,59,106,357,0.0,748,1353,186,94,692,18.463803283197446,600,Y
16,25,15,12,39,30,9,0.14898433316466886,14,5,0,88,2,0,71,0,3,0,57.16916249360774,58.59317124972412,203239.33854526325,1.132479738040511,520,0.02,11291.075541667644,3406.161672295083,0,8,15,73,0.09509454374424711,207,313,54,31,144,42.34091301830729,84,Y
5,5,2,3,16,9,3,0.17188820838536267,4,1,0,15,1,0,17,0,0,0,34.73964893574043,11.045138444673963,2672.3024780919304,0.09124471664585494,58,0.11186003049658898,148.46388825881323,265.95173123883256,0,2,4,14,0.14001408894438686,22,35,12,10,44,21.10056011742329,20,Y
3,8,5,0,6,12,4,0.29439947584728804,4,1,0,20,3,0,16,0,3,0,29.400845954332425,10.378667268070373,3094.269610112697,0.09716354106314329,60,0.09716354106314329,171.90346523210627,300.7872344338068,0,3,6,17,0.16141822946842838,23,37,16,14,30,29.312155915942455,16,Y
8,14,2,11,7,15,9,0.20819063513861655,6,5,0,42,3,0,32,0,5,0,22.834635512831156,39.97431432495098,36454.67806130209,0.30180936486138343,166,0.02180936486138344,2025.260347329846,912.1819208256737,0,4,7,34,0.15638127027723314,62,103,19,25,62,36.48585350613289,44,Y
15,5,8,6,48,9,3,0.13724918655274654,4,2,0,22,1,0,16,0,2,0,75.83539759041297,6.548594659830229,2555.414468064203,0.1308158750997109,79,0.18111906324783167,141.96749893061968,402.4161535986204,0,2,4,20,0.046736499601156445,35,43,24,8,103,54.081659149840654,23,Y
13,8,2,16,10,8,5,0.13681942388986493,4,5,1,30,1,0,24,1,0,0,32.28274649844762,22.557803498279142,16276.71326523367,0.24318057611013508,143,0.042897572013766885,904.2617911641004,724.5717251988353,0,2,4,26,0.08130728395869935,59,83,18,14,67,49.33633034145704,41,Y
28,52,23,8,17,85,29,0.17257400452734994,42,10,0,146,1,0,172,0,2,0,123.37707582400769,49.38274831519516,273285.71807798964,1.9287483087194652,783,0.02,15182.542496360475,5790.224209411612,0,21,42,118,0.13,354,429,123,32,228,19.449271240722886,180,Y
27,17,8,39,15,32,9,0.1106751848399222,15,4,0,46,4,0,65,0,2,0,148.01282130447325,28.346000258455472,76156.8869423157,1.094499978462044,491,0.04057664202134371,4230.938788563476,3280.7055594188564,0,8,16,38,0.08654014787193776,177,314,66,19,150,46.282350412755754,105,Y
18,1,12,9,72,0,1,0.05713452409158114,0,1,1,17,1,0,10,0,0,0,102.55886024054848,4.741523854652981,1525.9886349880194,0.13038005874815187,76,0.24789464158788493,84.77756386504772,383.67655970020184,1,0,0,18,0.02248541716026698,31,45,25,6,112,74.69501037085898,20,Y
9,9,1,10,8,11,5,0.20866613225441075,5,1,0,21,2,0,20,0,2,0,22.424880428764013,22.882148563802126,11745.006116089422,0.17133386774558926,102,0.04,652.4986731160791,513.1724735088939,0,3,5,17,0.1332587842261429,43,59,15,16,50,37.71812398644839,30,Y
7,16,7,9,7,20,10,0.1921100867337279,9,6,0,49,4,0,44,0,5,0,41.103399710189244,33.39449347921897,35203.958626146006,0.3787156183715972,194,0.030733947959763253,1955.7760347858894,1141.7241944851844,0,5,10,41,0.14926605204023674,80,113,33,24,71,28.964677867147948,54,Y
9,9,1,10,8,11,5,0.20552087974747302,5,1,0,21,2,0,20,0,2,0,22.811047542115816,22.884594871307524,11949.718020755972,0.174479120252527,104,0.04,663.8715567086651,522.0627044560038,0,3,5,17,0.130463004219976,43,60,15,16,51,39.31975645748125,31,Y
18,2,11,10,72,3,1,0.115265284073857,1,1,0,19,1,0,10,0,1,0,106.66911046604537,3.8971287932836125,1468.6462241160398,0.13454243271934965,77,0.2645424327193497,81.5919000868728,393.6581207296649,0,0,1,19,0.06839525417134579,32,44,26,6,113,77.75045772173968,20,Y
8,5,2,4,3,8,3,0.08,4,3,1,17,1,0,34,0,1,0,42.8636671242066,21.40408321894835,19633.839472340165,0.3066479195262913,179,0.05,1090.771271147892,917.3368175615356,0,2,4,16,0.06,71,108,21,13,51,17.07,38,Y
14,21,2,26,8,39,11,0.19826238406864258,18,6,0,44,5,0,31,1,0,0,25.37831260293302,38.24630807402181,37041.994734985994,0.3204256955881446,181,0.03,2057.889368661858,969.3942077664179,0,10,19,35,0.14173761593135745,66,114,18,21,82,52.81438090491097,57,Y
17,5,20,5,22,8,3,0.05863957939007658,4,3,1,40,1,0,44,0,1,0,83.5738625728069,15.482598163325516,17700.903558103742,0.3925618226430015,207,0.07136042060992343,983.3874198946523,1189.236385699783,0,2,4,39,0.038639579390076575,83,123,40,13,91,35.06971443396214,50,Y
4,9,6,3,15,14,5,0.3638717208290711,6,4,0,22,3,0,11,0,4,0,48.0045336664663,5.028942307984981,1036.862639394793,0.07566196085627264,47,0.20566196085627264,57.60137893999464,219.2672476205337,0,4,7,19,0.2908325923207478,19,28,15,7,37,27.623549342306767,15,Y
19,1,11,10,79,0,1,0.05402549914094133,0,1,1,17,1,0,10,0,0,0,97.67875190474086,4.6038248711411995,1670.0929706025577,0.12993625214764667,80,0.23490437822147,92.78016503347543,398.38050061024865,1,0,0,18,0.017044623496647333,33,47,24,6,121,81.76104682742559,20,Y
16,10,1,22,13,8,7,0.16,4,5,0,32,1,0,21,2,0,0,28.4,22.92,14912.49,0.22,129,0.04,828.47,650.73,0,2,4,27,0.09,55,74,18,15,74,62.5,43,Y
7,16,3,8,8,15,10,0.22845635866892922,5,4,0,37,5,0,36,0,0,0,31.82112886433317,35.374652430341975,39269.881990213165,0.3685183193856596,195,0.03,2181.660432945233,1114.574756145067,0,5,8,28,0.1699380392832696,72,122,26,25,62,31.801007501229254,44,Y
11,16,5,17,15,10,12,0.2,4,7,0,45,3,0,44,0,3,0,38.44931035873864,60.077860666804185,138019.6363841912,0.7630411717683567,376,0.02,7667.757479512323,2299.46819184142,0,3,5,35,0.13,146,230,37,31,89,42.11,61,Y
0,1,0,2,1,0,1,0.36258774472635313,0,1,1,1,1,0,1,0,0,0,13.192648441333736,2.5877632341790595,83.68271789680179,0.01,11,0.3904613923204046,4.645566685992028,32.91070269812386,1,0,0,2,0.17304913704675778,4,6,3,4,6,68.3198018730826,3,Y
0,3,2,0,0,4,2,0.20535209891100806,2,2,0,11,1,0,9,0,1,0,77.78636428334602,3.959647803357149,1084.7674043389745,0.09744131684816532,63,0.26488263369633064,60.26582215051674,287.1883403374487,0,1,2,11,0.1627934157591734,30,32,17,5,11,3.5892716447943496,9,Y
10,2,5,2,15,2,1,0.1567475313260317,1,1,0,8,1,0,9,0,0,0,54.243517355936824,3.093049105701154,401.1975428625601,0.04604590339526696,33,0.34418361358106786,22.287744730687464,144.89001189406514,0,0,1,9,0.09325900717484842,13,20,12,5,39,61.44066306637101,11,Y
8,16,3,9,12,27,1,0.042744285951294134,12,1,1,36,1,0,35,0,0,0,60.29125273950768,18.639868590705255,19961.32245854704,0.36209285674784314,195,0.05620928567478431,1108.9659027367425,1089.3710652592904,0,7,13,29,0.028953571626078443,84,110,34,14,67,34.77888274448486,45,Y
5,1,3,1,8,0,1,0.35200252242394514,0,1,1,4,1,0,4,0,0,0,32.558845257737495,2.823812526695173,220.42627332018427,0.027618747330482717,20,0.35466624626267584,12.241491364921252,84.47657027321483,1,0,0,5,0.16895376227977948,7,12,7,5,21,56.191227811931626,5,Y
16,10,0,22,13,8,7,0.16,4,1,0,22,1,0,21,2,0,0,28.4,22.92,14912.49,0.22,129,0.04,828.47,650.73,0,2,4,17,0.09,55,74,18,15,74,62.5,43,Y
0,6,6,1,0,9,3,0.2697623630846241,4,3,0,16,2,0,11,0,2,0,23.106217058908193,7.530911071749429,1085.056508433069,0.05057425665203671,40,0.14758415493416518,60.27813935739272,151.16308732629258,0,2,4,15,0.22275246480249555,13,26,7,7,15,7.555306377880228,12,Y
1,4,1,4,0,7,2,0.2989552469007577,3,1,0,9,1,0,4,0,0,0,15.661701234711513,4.159254629129552,272.00761167865903,0.019791049380151547,18,0.2441790123969691,15.114751231803368,65.11923733818297,0,1,3,8,0.22749259256181856,6,11,4,5,12,50.6964324159549,9,Y
13,14,1,18,14,19,4,0.10877989936140317,9,1,0,30,1,0,26,1,0,0,44.19774246839008,20.677291307752867,16835.735265985586,0.28585441510676735,157,0.047317157234085264,935.3187885107301,852.2628031197933,0,5,9,23,0.06073137106365895,69,87,26,15,75,56.31334355858091,45,Y
0,4,1,4,0,6,2,0.3252529483129005,3,1,0,8,1,0,4,0,0,0,14.752257687476385,4.259344428535316,264.6923853169478,0.018737352584354973,18,0.23621205775306492,14.707413644761841,62.46353113572632,0,1,3,8,0.23252529483129006,6,11,4,6,11,50.0,8,Y
12,9,2,14,10,9,6,0.18914401941321093,4,5,0,31,1,0,20,1,2,0,24.821762060933544,22.897332429345283,13015.622352471753,0.19085598058678907,113,0.04,723.0884640262085,568.3528100163696,0,2,4,27,0.11590579503396528,47,65,16,15,59,47.65921766991714,35,Y
9,5,5,7,29,8,3,0.1782302370679772,4,1,0,16,1,0,11,0,2,0,51.4975833534238,7.401475762224237,1916.8973973056134,0.09275728108021894,60,0.15551456216043785,106.49002230367948,289.8359126167695,0,2,4,15,0.11798335753092817,27,32,18,9,59,52.049489208557226,18,Y
14,22,2,27,7,40,11,0.196863271966861,19,6,0,45,5,0,32,1,0,0,26.133833137895074,38.042037707161704,37703.16474625231,0.32882036819883415,184,0.03,2094.621657782032,992.4179965133358,0,10,20,35,0.14313672803313904,67,117,19,21,83,51.98051009224914,59,Y
4,7,1,5,1,12,4,0.24,6,2,0,15,1,0,12,0,0,0,20.883439473020992,10.43553827775639,2269.7819160734894,0.07,48,0.0913928229632481,126.09657966756006,217.5325258363787,0,3,6,13,0.17,23,25,12,11,24,33.33,17,Y
14,9,0,18,11,8,6,0.14600948502592326,4,1,0,19,1,0,23,1,0,0,31.02322155763939,22.63144562865967,15739.329434967936,0.23573932934583636,137,0.0417488143717596,874.4061071030093,698.392186887936,0,2,4,15,0.08475355688472122,57,79,18,14,69,54.55513630909616,42,Y
6,6,4,6,13,10,3,0.21259007919209943,5,1,0,16,1,0,11,0,2,0,36.574561395094506,8.312915784885163,1970.9725551580082,0.08009839187659495,53,0.13019678375318988,109.49379587042512,252.60792788165483,0,2,5,14,0.14691796142492583,24,28,15,10,39,41.63664863220482,17,Y
7,10,3,1,2,18,5,0.24,9,3,0,24,2,0,22,1,3,0,34.75034231089944,9.77490776145328,3259.6752148316223,0.10864102214882425,67,0.09772820442976485,181.0951387153289,336.33755332912284,0,4,9,20,0.10817436456188119,32,35,19,11,58,15.848801579871907,23,Y
10,44,13,1,31,69,18,0.3531868613496054,26,8,0,96,11,0,67,0,4,0,54.4705802335601,35.613204554847385,99255.47165596508,0.7305117320967196,356,0.028370411252429402,5514.196318360493,2186.4717256833046,0,21,34,75,0.23437151506802323,147,209,39,19,113,28.522670178306853,68,Y
14,22,2,26,7,40,11,0.1972072391154559,19,6,0,45,5,0,31,1,0,0,25.94809087765382,38.09225691085656,37540.6182546437,0.3267565653072646,183,0.03,2085.5911442628208,986.7576731160577,0,10,20,35,0.14279276088454412,67,116,19,21,82,52.185514512811714,58,Y
5,1,3,2,9,0,1,0.1892899247099803,0,1,1,4,1,0,4,0,0,0,37.793569694109635,2.435711808994129,230.7979953389169,0.02785590449706462,23,0.41285763820117416,12.818063205595319,93.3813817595234,1,0,0,5,0.07785937190528369,9,13,9,4,25,77.70181890252523,7,Y
