LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
2,4,0,2,2,1,2,8,18.581945539159626,12.876077901551573,2974.6684815410395,0.07693246776053808,54,0.07462164517369205,165.25662434726067,233.89564474130123,19,35,8,11,15,Y
2,8,0,2,1,1,1,23,29.198953534803408,9.104006108880698,2341.7239486943754,0.08264943911407463,56,0.1133117988925933,130.09862630077401,259.66725033305266,22,33,13,10,32,Y
5,21,0,2,11,9,6,60,32.91359036397972,25.988288686809682,22183.960339478504,0.281375837992139,154,0.04,1232.4395652182866,854.173241442422,57,97,24,21,72,Y
2,9,0,0,5,4,1,27,24.586343590351678,19.37567062070355,9181.960917904804,0.1562080568442209,95,0.05,510.10748388044215,474.7258520172052,37,57,15,16,34,Y
2,5,0,0,3,1,1,10,27.45766537052508,8.755457931873636,1963.8989593647766,0.07694826816450828,48,0.11389653632901658,109.10334592063982,229.23752427463654,21,26,14,12,15,Y
0,8,0,0,4,4,1,18,36.4892382977184,6.345065805279549,1431.3162922419208,0.07581738417842972,52,0.16163476835685944,79.51590512455117,227.56370968665598,16,35,11,9,21,Y
8,7,1,6,4,4,1,43,43.852646618548064,18.501569157287193,14162.897175978786,0.2594245045869783,144,0.054203500655282615,786.8290294705704,779.7887020715583,54,90,25,16,61,Y
11,30,0,11,15,7,13,73,45.79723343412799,39.35308970039769,69651.56512917945,0.5909875852547855,307,0.02341563210456545,3869.5288354780105,1781.3792638940397,122,184,34,21,101,Y
1,5,0,0,3,2,1,11,30.54784916174016,8.304917164866323,1941.4468570238766,0.0807452683342814,51,0.12149053666856281,107.86081228993743,240.26959459863772,23,28,14,10,14,Y
0,5,0,0,3,2,1,17,32.34213909084752,10.47240439217454,3302.0615821371725,0.10380357476950716,67,0.09840476635934288,183.45082070024745,322.58151038362826,26,41,15,11,23,Y
2,6,0,0,3,3,1,21,20.85140726187897,15.365525851864751,4537.130926451845,0.10245701682152539,64,0.06830467788101692,252.0619392698929,303.207787640586,26,38,12,14,26,Y
3,12,0,4,6,6,1,59,54.195022647503265,20.605219984975744,22280.63602561538,0.36397295599807467,198,0.045996995110897186,1237.810891146657,1094.2826263469533,74,124,29,16,69,Y
1,11,0,0,6,3,3,17,28.055473482978872,15.790670294787727,6629.8004526663735,0.1451166213151534,85,0.06604664852606136,368.32618792742136,427.68286372324076,34,51,16,15,21,Y
14,20,0,1,10,9,7,64,39.824830681746995,38.31273602191243,56537.6556319848,0.4934087454054088,257,0.021800672723492984,3140.9794018516804,1490.3645424371825,97,159,31,24,83,Y
0,3,0,0,1,1,1,17,49.266606684670194,7.143880440033785,2290.092599886678,0.10786005864908316,69,0.14482507331135394,127.23091832866679,331.00700096224307,28,41,17,8,24,Y
21,32,1,12,17,14,7,126,78.41143744461489,36.50639360107381,103693.49586908834,0.9464664485743012,438,0.03,5760.748005684035,2844.9099689172667,171,266,63,26,164,Y
15,14,0,5,7,7,1,65,66.18438314841832,22.3624566225241,32879.39648964477,0.4912022323398092,244,0.048743176048544175,1826.6332111700185,1473.4700768318153,101,142,45,19,88,Y
7,5,0,2,3,2,1,26,51.760744773273146,9.376036467675503,3993.7132320207547,0.15091416329185264,87,0.11060944219456843,221.87066739646477,445.5599748866435,38,49,22,10,40,Y
0,1,0,0,1,1,1,5,16.260304975379633,4.68559599742334,356.2427364042326,0.02973110349270104,20,0.20946220698540208,19.789745853850306,76.09245614743803,7,12,6,7,8,Y
20,30,0,4,16,14,8,100,92.02901647881366,35.37381981945455,112792.97575993052,1.068445140974421,491,0.03,6266.274208885029,3213.950002446633,184,307,66,25,128,Y
11,31,0,0,16,15,9,73,56.682528392586626,27.055753937984505,41328.57994334118,0.5089539626362528,255,0.04,2296.0348143785086,1529.2067888718998,100,154,41,22,88,Y
6,18,0,6,9,9,1,53,42.64335288741733,24.88059972668578,26396.24609071495,0.3517820936315555,196,0.04,1466.4576375465851,1060.9294162195017,74,121,25,17,67,Y
0,1,0,1,1,1,1,6,17.08336416873928,4.310574365040148,307.74644982071237,0.02654917372177613,18,0.23274586860888066,17.09428637657676,72.20457880145494,7,11,6,7,9,Y
1,1,0,0,1,1,1,22,81.44903822462491,5.682143232586038,2376.454405028638,0.149142847131039,88,0.179142847131039,132.02466535845576,434.0380183561718,32,56,22,7,27,Y
4,20,0,2,10,8,6,59,33.063786154725015,25.9668419839811,22194.79574105277,0.2819082808891099,155,0.040318046814851655,1233.0414300584873,855.9051244711295,57,97,24,21,71,Y
3,1,0,2,1,1,1,11,50.22034958497848,3.886252820522076,691.1896741742548,0.059025693815851835,41,0.26512846907925913,38.398511817498814,183.36627262776665,19,21,16,6,25,Y
14,31,0,0,16,15,10,62,59.7106291613921,26.245154655258116,40898.39397227497,0.5213769401493009,256,0.04,2272.1361113877824,1560.83568962012,104,151,45,22,79,Y
1,3,0,6,1,1,1,7,15.944294404972627,5.761415754096825,483.8574254888113,0.027119829685439724,22,0.18135948905631916,26.87838807798078,86.60497871354288,9,12,6,7,18,Y
0,1,0,0,1,1,1,5,14.25935070548418,3.3942172628959257,160.5441903515158,0.02,13,0.30163610108144817,8.9171933049095,47.5425241875973,5,7,5,6,9,Y
2,5,0,0,3,2,2,8,28.492431438835432,7.0575489108437575,1415.0846006077556,0.06871251601700357,43,0.13871251601700357,78.61753267888193,200.70891755463592,18,24,14,10,12,Y
3,3,0,3,2,2,1,20,46.19866884632608,8.321368199247575,2924.5699989181953,0.12009701460069534,74,0.12349502433449223,162.4753882759369,361.33266556449377,28,45,19,10,29,Y
4,16,0,4,8,8,1,70,67.3756616454826,22.544050384097222,34196.73174817676,0.5071366894127989,265,0.04,1899.8201558737744,1517.7339245535231,104,160,36,15,81,Y
1,2,0,2,1,1,1,7,12.608891772798605,4.878773165167389,299.75686805785296,0.02,17,0.20092290586228748,16.652757598635546,61.46328762391699,7,10,5,7,14,Y
9,27,0,0,14,11,9,67,54.102236360200024,43.318840488244035,101038.72809804586,0.777360355167881,375,0.02,5613.260717194433,2337.3793393322658,147,227,47,27,79,Y
0,2,0,0,1,1,1,5,17.729088905292535,2.8438923585480413,142.45240264449814,0.02,14,0.3518550698032742,7.910409992618359,50.07760249815459,5,8,5,5,8,Y
1,4,0,1,1,1,1,18,43.3811593113448,7.718746687868018,2305.2350574502084,0.10046628054189044,65,0.13558285067736306,128.07196058835996,310.0844573634145,26,39,16,9,26,Y
2,11,0,2,6,6,3,75,136.7530362402557,14.087394467100417,23507.095783023415,0.5860462488394658,291,0.07372089269135225,1305.9490906615306,1759.8867029532726,100,191,50,13,84,Y
7,18,0,3,9,8,2,42,55.055878836822,18.80603494823907,19187.24087407262,0.34113570173789637,181,0.05622714034757927,1065.955886972846,1025.5775268574628,69,112,33,17,55,Y
2,1,0,0,1,1,1,20,73.1982414559193,7.3434162760634525,3943.402398238799,0.17981834829314475,103,0.13984429853698122,219.0762616467625,537.1310912862481,43,59,26,9,27,Y
0,1,0,0,1,1,1,3,8.210718228743062,2.934150553517793,70.41961328442704,0.01,8,0.33921892250750896,3.911761741713843,24.0,2,5,2,5,5,Y
1,3,0,0,2,1,1,6,23.220064210935558,7.891427484670103,1432.1682498650841,0.05915482992319318,41,0.12746448976957955,79.56018449364139,182.07295562125418,16,24,10,9,9,Y
0,1,0,0,1,1,1,3,11.621926876059282,3.246597602819288,107.56343327361171,0.01,11,0.32235384930679406,5.974843794500816,34.63839447841393,3,8,2,5,5,Y
4,10,0,2,6,5,1,48,73.17793854938003,15.46835083950402,17519.447534624083,0.3798625699586682,195,0.060137430041331846,973.3043074791159,1132.2767655039152,71,123,38,16,57,Y
6,19,0,4,10,10,1,46,39.556373408223365,25.88974595970432,26404.905207027783,0.34073181291974663,188,0.04,1466.9393136490312,1021.343112676909,72,116,24,17,59,Y
5,13,0,0,7,6,1,30,37.248822826516744,15.848083518214866,9325.073381475839,0.192278747226777,119,0.060759582408925664,518.0501386924859,588.9955296564412,48,71,18,12,38,Y
1,5,0,0,3,2,1,16,28.68823711563397,13.479297043005674,5164.530472365188,0.12472233066234809,81,0.07236116533117405,286.9228040202882,384.3901568815544,30,50,14,12,22,Y
1,1,0,0,1,1,1,6,17.06171859405588,4.372344707082606,309.3157168467537,0.022400445910624144,19,0.22920356728499314,17.185984393128155,71.9389899215856,8,11,6,6,12,Y
1,4,0,0,2,2,1,11,18.044387288099355,7.56124558888741,1031.4222871049826,0.05,34,0.13,57.301845697609224,136.39313665794043,12,22,7,8,15,Y
3,7,0,0,4,4,1,32,39.90815734630279,10.509127751405195,4407.477310376562,0.14,84,0.09720516061391465,244.86305287008182,419.40235313510186,29,54,18,13,39,Y
11,12,0,9,6,6,1,45,53.05198290519807,14.670496503634105,11413.965395008436,0.2593765863748876,142,0.0693765863748876,634.1132867151215,778.0801033363077,53,89,28,15,70,Y
5,23,0,0,12,9,9,46,37.74655936196711,36.03617849396733,48338.63697469836,0.44477390919062265,237,0.03,2685.4813154544495,1347.7134050514028,94,142,28,21,54,Y
6,8,0,2,4,3,2,19,31.825423459773464,21.824252913453783,14369.925788059518,0.22198052357287304,122,0.042662338571749565,798.3269142716795,668.7723173149923,41,80,21,22,30,Y
9,8,0,0,4,4,1,23,21.294574371395118,15.120427143292195,4771.161418761894,0.10625668989193338,70,0.0631283449459667,265.06695344844456,317.71210239315633,27,43,10,11,34,Y
12,32,0,2,17,6,14,70,56.338834789145764,38.49837651413165,70095.80681900695,0.6386688165988317,328,0.023111186547327425,3894.207514634093,1924.3023594993438,127,201,35,20,92,Y
4,13,0,3,7,7,2,68,73.06755756519871,15.380046052158969,17292.28346917895,0.37250383767991413,200,0.06749616232008587,960.6840816210527,1124.0717790131043,82,118,35,13,83,Y
5,11,0,0,6,5,3,46,50.24758342592994,19.528948545096913,19158.235049110786,0.32939055694532815,176,0.05,1064.3501450743647,981.0948553415789,64,111,29,17,60,Y
1,7,0,0,4,4,1,41,52.68603870748976,10.14665114655618,5329.534916801413,0.17468859924298893,104,0.09734429962149446,296.0834543807708,528.6515322611398,35,68,21,12,47,Y
26,44,1,28,22,17,8,146,83.68009492245439,32.33555579060858,76528.05542241123,0.8277169315589561,414,0.03291706658413749,4251.556898533944,2492.697176426006,152,262,44,18,209,Y
1,1,0,0,1,1,1,5,21.89865533001633,4.412623956849102,424.5744211553876,0.03,24,0.22397163832504083,23.586668005107676,96.39220756620152,9,15,7,7,10,Y
3,4,0,0,2,2,1,10,25.566593607352438,4.916104666774015,614.3915969738429,0.04,31,0.20419476666129924,34.12853857539853,125.14202522353871,10,21,8,7,16,Y
1,5,0,2,3,3,1,20,38.79100225628234,9.236700963081104,3219.383205992788,0.11474810412187639,74,0.11212215618281457,178.8538651367409,351.96230949834774,28,45,16,10,27,Y
9,1,0,1,1,1,1,37,88.66313177803028,7.9571803152020415,4467.216078795906,0.20812593458288503,113,0.13541728972192335,248.17983136677677,613.2765230828462,48,64,32,9,50,Y
3,17,0,2,9,9,4,61,97.55244082645322,16.281506279700075,19188.83707872822,0.4364501233145375,229,0.06744139631924655,1066.0449798517723,1305.4144497007198,76,153,35,13,71,Y
0,1,0,0,1,1,1,27,6.534023033704486,34.77881462576518,4198.136990070956,0.05115030098854482,57,0.037964500706103445,233.2306292317904,143.3623831350993,26,30,2,4,30,Y
54,47,0,3,24,17,19,84,64.60626518363657,43.54937619208369,122353.78157924343,0.9391079567128794,440,0.020892043287120562,6797.430087735746,2809.5684476076995,172,268,55,27,145,Y
2,7,0,1,4,4,1,30,31.38828624283705,13.638780869966054,5838.974963554885,0.14,86,0.07,324.3870827814113,428.0714475904656,33,53,17,14,36,Y
2,2,0,7,1,1,1,5,15.277787733605305,5.820633822317011,459.56068526883155,0.024664328230996024,21,0.18332164115498012,25.528760097843225,81.53356143659659,11,10,6,7,17,Y
3,7,0,2,4,3,2,22,33.368828680125226,11.83424890547339,4431.865095815619,0.1297121940716522,78,0.08314146271443479,246.21434651546295,381.2731428982331,29,49,16,12,30,Y
1,3,0,0,2,1,1,14,17.12857877555458,7.168438196485833,880.1965780748958,0.04,31,0.14,48.90074747043708,122.77604948612638,9,21,6,9,17,Y
1,5,0,0,3,2,1,17,26.85069666187489,10.70760163319939,2814.303708276738,0.08934687090162086,59,0.09579582786882782,156.3497751700874,270.74201238314447,22,36,12,11,21,Y
3,13,0,2,7,6,2,65,66.15192287058986,18.562099179946976,22742.17431828351,0.4070235431941685,215,0.05351177159708424,1263.4533317396817,1225.9711228180786,81,134,35,16,75,Y
7,11,0,2,6,5,1,39,49.828726287645594,16.44473904786028,12757.270413172319,0.2635707471227975,145,0.059591642035085005,708.7368199358637,789.3073133890265,56,88,27,15,51,Y
3,27,0,2,14,14,9,66,58.0550705555017,18.113202061143323,18481.240064600854,0.34505196908285013,192,0.055841994847141696,1026.73792458636,1030.0826427288027,74,118,27,13,75,Y
7,20,0,6,10,10,2,53,45.48128544181633,24.584179511123963,27337.254195165526,0.3684224267223561,203,0.04,1518.7340926702523,1114.5694034897049,78,125,27,17,69,Y
14,22,0,9,11,10,8,73,49.48409588193382,43.85005195658846,95095.48574487439,0.7232677320214869,358,0.02,5283.079336364723,2169.1212941596145,126,232,39,27,102,Y
15,32,0,16,16,13,12,118,75.96597720762958,37.17646849018443,102140.57025012177,0.9203842521592911,421,0.02586535434660759,5674.474784193118,2768.410317913432,175,245,67,28,152,Y
0,1,0,0,1,1,1,5,10.410583064051243,4.262197550585378,171.80469666209854,0.015644585425226412,12,0.24644585425226412,9.54345101779987,41.491098703790584,4,8,3,7,8,Y
1,2,0,1,1,1,1,6,12.345306843512176,4.937877262595129,300.9367252920434,0.02,17,0.2,16.71878269282344,60.94,6,10,4,7,12,Y
1,8,0,0,5,4,2,36,49.86610136377783,11.460157550536145,6069.191325119388,0.1797531899676849,106,0.08987659498384246,337.1804211353334,544.0032762472307,40,65,21,12,42,Y
4,1,0,3,1,1,1,9,28.9967996666686,3.341866010915105,321.65141041141993,0.031003526028549874,25,0.30301057808564963,17.872077572628097,96.50866846180004,9,15,8,6,20,Y
0,3,0,0,2,2,1,7,19.074470384599987,2.5,119.22490212763846,0.01607555222293573,14,0.4,6.621741968943115,47.69117596149997,4,10,4,5,10,Y
5,9,0,2,5,4,3,27,38.96240205285235,16.580924101589673,10522.598829816827,0.20977412621858618,117,0.06244353155464655,584.5878234222677,638.241865354578,42,75,24,19,38,Y
0,1,0,0,1,1,1,9,21.672996143091382,6.052178793536794,757.5875188441627,0.0450175230215106,32,0.1700700920860424,42.086250073396734,127.02292546383148,12,20,7,7,13,Y
3,7,0,0,4,4,1,23,41.551427501766156,11.467342736048952,5268.584463079822,0.15321393925123655,92,0.08660696962561829,292.70119543206977,465.14022533553214,34,58,19,12,29,Y
13,30,0,2,15,12,9,98,65.0508547283222,32.54491119331691,66210.2852424737,0.6832078616840439,341,0.03132616352480251,3678.3486245818726,2057.679069579078,143,198,44,19,119,Y
0,1,0,0,1,1,1,5,25.39425894753423,3.8605481083877047,377.7618985272674,0.02992465636865925,23,0.2594725945806148,20.984595961511786,97.91849719210013,10,12,9,7,11,Y
24,26,2,8,13,12,7,83,54.23793298344832,32.44403471342265,55074.250068418165,0.5707067362973713,290,0.027746672022874716,3059.679753431234,1717.894151627324,112,178,38,21,120,Y
1,10,0,0,5,5,2,31,25.46625835802554,13.82093179705124,4846.979536128216,0.11634643180325942,74,0.07,269.27729268262397,351.1055262114256,30,44,13,12,34,Y
3,16,1,3,8,8,1,63,66.1638665521043,22.675369742638903,33964.14189241439,0.5004876079676505,260,0.04,1886.8976660851285,1498.863831412192,103,157,37,16,74,Y
3,17,2,0,9,9,2,49,61.07542306195221,23.4052178111172,33364.109815504635,0.4755245255350844,244,0.04,1853.5604870251977,1426.7893398155393,98,146,38,18,56,Y
0,3,0,0,2,2,1,13,29.129455048781633,7.524445803877951,1616.68196123496,0.06824224750919713,47,0.13648449501839427,89.81774025590131,216.4532047609413,18,29,12,10,19,Y
1,2,0,0,1,1,1,8,31.829539643613124,7.14953601135602,1431.167097200363,0.06776540453035426,46,0.14553080906070853,79.50449888347934,208.30231974799426,18,28,12,9,11,Y
0,3,0,0,2,2,1,14,43.28126415874283,6.461722488933476,1805.3352004095864,0.09,60,0.1588869302128605,100.29960968166733,279.46295139150783,18,42,14,9,20,Y
7,19,0,7,10,10,1,60,64.17711370680337,20.08435708680589,25447.083601990016,0.42580826317683634,221,0.04842314035298182,1413.7238539214716,1275.0135861629972,87,133,37,17,79,Y
0,5,0,0,2,2,2,10,18.88917298177364,8.981824737078355,1522.0327779919305,0.05948364522125487,39,0.10948364522125487,84.55898584902071,169.5378974637286,12,26,8,11,14,Y
13,5,0,4,3,2,1,32,70.96164444613675,7.556734117242203,4025.2121013338283,0.17890545111429834,100,0.12927030074286555,223.6185007476611,534.0581576641255,44,55,29,10,55,Y
7,33,0,5,17,16,10,115,76.27556126281549,29.336410820640406,64420.241788763364,0.7366657608603064,363,0.036969614623664215,3578.9048636489083,2208.8770955761765,138,224,47,20,131,Y
18,29,0,4,15,14,10,88,104.90064021205892,33.29443588711825,116235.08355700327,1.1593687729967306,526,0.03,6457.502419833515,3491.7414642817507,196,329,73,25,113,Y
2,8,0,1,4,4,2,36,41.41338697929237,13.653288430997906,7532.5794372120945,0.18723728159181854,109,0.0720677947405196,418.4774207111986,556.3629126253509,44,64,21,12,42,Y
1,5,0,0,3,2,2,11,14.480778956815278,9.650488733712757,1096.2787955972456,0.0415199683561132,30,0.1145599050683396,60.903604192815,121.88798573286122,10,20,5,9,15,Y
1,1,0,0,1,1,1,4,7.10981600141287,1.8347912261710633,28.45761191791319,0.009173956130855317,5,0.4586978065427658,1.5779204545071144,14.228805958956595,1,3,1,3,11,Y
3,1,0,0,1,1,1,20,73.10545574102493,7.347384020984146,3941.612524409683,0.17968199961614367,103,0.13973499968011974,218.97680691164908,536.6662847884214,43,59,26,9,27,Y
3,5,0,2,3,3,1,28,44.78538954508183,10.06396238875072,4530.971190059628,0.1497506716294514,87,0.09975067162945143,251.7157463341646,450.47294338794427,33,53,21,13,39,Y
0,1,0,0,1,1,1,5,31.114732500390048,3.2110219750812776,315.06205534258766,0.035092512207412156,25,0.31037004882964864,17.5056389038524,98.79641643873524,10,14,9,6,13,Y
2,3,0,0,2,2,1,19,37.689873971294446,8.125405739891349,2261.579409400668,0.09891584386487103,62,0.1261448048310888,125.64086412252773,288.2646091766188,23,38,14,9,24,Y
4,14,0,2,7,7,5,37,50.767413773752516,15.100045625974508,11549.993916369329,0.25820861473153356,142,0.06820861473153353,641.6631364481227,765.3409473047401,52,90,26,15,46,Y
6,7,1,4,4,4,1,42,40.42410541033712,19.227531526475175,14221.194869178646,0.24970799104144126,140,0.052815427291634465,790.0687927013252,751.0403146370414,51,88,23,17,57,Y
2,3,0,0,2,1,1,12,26.149863970146143,6.5127952692530835,1068.920062565764,0.05535036732044911,39,0.15605110196134733,59.38407281828677,166.14915435491477,14,25,9,8,18,Y
1,3,0,0,2,2,1,11,27.260364523422375,6.383238968252824,1028.9634875845381,0.05523380515873588,39,0.1561690257936794,57.16273272222302,165.5363959833648,16,23,10,8,15,Y
0,1,0,0,1,1,1,7,30.91519658266793,3.441299220890816,365.7271639138239,0.038385825587026245,30,0.29,20.320236139917785,106.32637728225686,11,18,7,4,9,Y
0,5,0,0,2,2,1,15,17.149881490749735,9.583887176278939,1571.0153887861507,0.05205077560149459,37,0.1020507756014946,87.27941612985298,164.037573945106,12,25,8,12,17,Y
1,2,0,0,1,1,1,6,25.1822432733264,7.6343022588476614,1426.4426529020666,0.06128023733983063,42,0.13256047467966126,79.24184961226314,188.40744809926542,17,25,11,9,9,Y
18,25,0,5,13,10,8,96,73.81562226001427,28.831995515107998,60963.83444191137,0.7031238016930602,333,0.03289047521163252,3386.8819742866253,2119.012582325829,132,200,57,24,122,Y
10,30,0,4,15,15,9,81,51.9702521613501,28.350244661324417,41453.08658715972,0.4860345150863176,247,0.0380049307266168,2302.951477064429,1466.1794281022278,95,152,38,22,99,Y
2,6,0,0,3,3,1,30,35.49409964452897,11.448522948478608,4431.215402388184,0.13208741551095465,81,0.09208741551095465,246.18161261703077,393.55838080914407,28,52,16,12,36,Y
1,3,0,0,2,2,1,11,16.48291119837732,7.04014560788158,817.002994554115,0.04,30,0.14470159976818883,45.3906264975925,116.0074825184555,10,20,5,8,16,Y
2,1,0,1,1,1,1,6,31.104521719011554,3.353615047822222,346.6649272961138,0.03292769904355555,26,0.3017107961742222,19.25814656068267,103.582546145792,9,16,9,6,14,Y
2,7,0,2,1,1,1,19,24.231365662761345,9.978795035844625,2311.768884839831,0.07535559002885678,51,0.10303338504328516,128.43309237722085,235.4315464639998,20,31,11,11,27,Y
1,7,0,0,4,4,1,53,68.08862475144299,17.83572173332257,20072.729471317904,0.3809496431015221,206,0.05349160718358702,1115.1493665786727,1149.701221798294,76,130,32,14,58,Y
15,32,0,14,16,13,12,115,73.82730419959503,37.87220077749165,102911.17378763542,0.9107324747631216,418,0.02506103956359347,5717.28604714861,2738.532436668807,174,243,65,28,146,Y
