LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
6,5,2,1,5,11,3,0.07424574171198023,5,1,0.7701013803635123,26,1,0.0,40,0,2,0.8863422554606128,101.86809828488325,16.82320760500246,24575.75792070613,0.5154217360571663,266,0.06225060832685997,1365.3230373628394,1549.8761205947708,0.7701013803635123,2,5,25,0.05099756669256014,112,154,43,12,56,12.544038888240145,41,Y
146,26,12,57,214,40,13,0.013976917063218089,14,8,0.70648474167242,216,7,0.3494229265804522,750,0,2,0.378027190686795,485.83629019537113,45.346933679474475,884654.4077687482,6.787849179129269,2714,0.02698845853160904,49147.46964868981,20364.696815562515,0.5209653755948271,12,20,205,0.0069884585316090445,1122,1591,175,12,1172,31.17092037560102,808,Y
8,42,8,22,13,63,23,0.19182149694821135,23,9,0.4196174934604529,82,12,0.4958834638145061,99,0,13,0.5964845082834263,57.898926716504896,49.79007215090292,135803.62738206208,0.9274134899726945,451,0.02,7544.647964253425,2776.990451554542,0.5219854655583853,20,31,60,0.16389799825612078,192,259,47,23,146,26.27041897296987,121,Y
14,25,3,6,1,47,13,0.15744184859952692,22,11,0.8539245179789621,53,2,0.12427317127162929,81,0,13,0.9716569960257687,59.100875459884236,29.01880719473733,48664.466472378575,0.5638372271007096,293,0.03781976892505914,2703.5793986580384,1690.549966792478,0.193372015896925,12,24,41,0.13090115537470431,131,161,37,16,106,9.270900645154361,88,Y
31,44,7,27,27,84,22,0.15419783328922682,40,13,0.5708895424716105,104,1,0.0,124,0,20,0.8651205837523452,141.2514432082591,23.15971691293967,74748.7861966332,1.080307583487706,486,0.046450541677693295,4152.702780759722,3242.0729932688882,0.04354945832230671,21,42,83,0.11,204,282,82,18,213,30.813049700184656,151,Y
5,13,5,9,10,21,7,0.20626368523573746,9,2,0.40807710167491884,26,1,0.0,25,0,7,1.0,40.68430761200432,13.432555901829923,7276.083897880783,0.18156592130893437,103,0.07578296065446719,404.227967619789,543.2640561433973,0.14,6,10,21,0.12734888196340155,41,62,22,14,54,42.04662032721633,35,Y
2,5,0,0,0,8,3,0.21322762111253304,4,1,0.6250260882173877,9,1,0.1322762111253304,14,0,3,1.0,16.966712046345194,7.556033752693114,951.2054067972118,0.0386772378887467,31,0.1360317136662401,52.84766957341302,126.72589269733983,0.4186250614539714,2,4,8,0.15190485900127976,12,18,7,9,19,5.423273680466685,14,Y
1,3,3,0,10,4,2,0.17,2,2,1.0,8,1,0.0,11,0,2,1.0,26.663797781761254,7.947761160644393,1671.4421725078726,0.07099427698763615,46,0.12298283096290842,92.85695307437976,210.77946202143215,0.5,1,2,8,0.06596566192581685,21,25,13,9,29,48.78400155797501,12,Y
3,1,1,0,3,0,1,0.06073665572828964,0,1,1.0,13,1,0.0,17,0,0,0.0,65.99210925673863,9.708336961045626,5983.778134076186,0.2054389071195173,136,0.10617556284780691,332.43147331145656,624.1244542134682,1.0,0,0,14,0.040736655728289634,56,79,18,6,26,9.436260031448963,17,Y
3,6,3,3,0,11,3,0.1553452914843615,5,3,0.9461412555957318,15,1,0.0,21,0,3,1.0,25.108428250714102,11.688286995624676,3376.791403590635,0.09683183856445482,68,0.08683183856445481,187.5984663678901,290.3994417017354,0.27930941703127704,2,5,13,0.12217713004881631,30,38,11,8,31,12.447706280257034,25,Y
0,1,1,0,0,0,1,0.06532248372264979,0,1,1.0,2,1,0.0,15,0,0,0.0,2.162419128686183,6.145167751823347,82.838858291937,0.0,13,0.16241912868618283,4.605814722333885,13.290335503646695,1.0,0,0,3,0.06177416124088326,12,1,1,1,16,0.0,15,Y
7,15,2,4,8,26,8,0.2294067664268984,11,5,0.6488135328537967,29,5,0.5547883539561768,32,0,6,0.7123729342924066,34.84685608251908,16.32076473668455,9051.01642089464,0.18411014964034758,108,0.06470338321344919,502.8322517246823,559.0859532798081,0.6041951203830751,7,13,22,0.15529661678655082,48,60,20,14,55,28.86157195874046,36,Y
7,9,3,0,0,17,5,0.12664510144377886,8,5,1.0,20,1,0.0,43,0,5,1.0,36.54029985173948,18.45163483417757,12431.705041663643,0.22184945571597542,129,0.051849455715975434,690.6491271634568,673.9082942860109,0.18890326570414745,4,8,17,0.10479564572780344,59,69,23,14,53,1.7686681096333319,43,Y
2,12,2,2,1,20,6,0.22965633563198104,8,3,0.5566992293752049,22,1,0.0,29,0,6,0.9452100171137894,23.470467122362017,19.966962072281333,9011.948687466593,0.15007636985955977,95,0.055019092464889945,500.6660297070485,457.40059433933845,0.15517183218400948,5,10,17,0.17980907535110058,42,52,14,13,39,12.162193407661178,31,Y
6,9,4,1,0,17,5,0.12477858798145622,8,4,0.9496184500632174,21,1,0.05508382793088227,43,0,5,0.9946259680067432,35.616245774732484,18.757419365764832,12481.60165021721,0.2186564920016858,127,0.05,693.4209457916224,666.3598008031023,0.24232050194689736,4,9,17,0.10343507998314201,60,67,22,14,54,4.07710960360701,45,Y
34,123,13,34,38,154,78,0.24542271031695423,66,23,0.42125381457716704,256,27,0.37889217496470706,267,0,31,0.5069389292955058,52.51641788823263,126.3350105486338,828326.8395519654,2.193731869049137,938,0.01,46018.15874414015,6584.10368065062,0.38294465584498394,43,77,180,0.20326526767612357,344,593,77,58,377,22.06362016386449,302,Y
7,14,3,0,2,26,7,0.1803549148428153,13,7,1.0,29,1,0.0,41,0,7,1.0,42.76022430490009,16.779904436899578,11917.182993056536,0.2350760531806033,138,0.06,662.0654426503042,712.5408759598931,0.14974648939798907,6,13,23,0.14025351060201094,63,74,23,12,53,5.6724161783581515,42,Y
2,3,1,0,4,4,2,0.23844456795910507,1,1,0.5174642703063619,6,2,0.7202025816322958,10,0,1,0.4825357296936382,14.485965041833268,7.531776048572529,750.0581504514099,0.03440405163264591,25,0.13601012908161478,41.671385460917335,103.04762942171982,1.0,1,2,6,0.12041418071426072,12,13,7,8,19,29.159238958458737,10,Y
1,3,2,0,1,4,2,0.15,2,2,1.0,6,1,0.0,13,0,2,1.0,17.41,7.0,852.85,0.04,32,0.14,47.38,121.84,0.5,1,2,6,0.11893421269871325,14,18,7,7,17,7.14,13,Y
66,159,6,17,101,241,81,0.1608040785052988,90,35,0.5355914722161934,361,45,0.5122042638919032,462,0,25,0.4083918429894024,122.50211914678506,120.84634802745826,1765276.5391542476,4.8894131624489185,2112,0.01,98070.91971964951,14659.122939440393,0.5122042638919032,75,130,282,0.1266035223454853,799,1312,94,28,649,20.500221287313273,480,Y
251,229,27,23,348,360,115,0.10646830276403878,128,38,0.40726323947307674,621,63,0.55,1386,0,24,0.14009992250057712,801.1428668563974,88.28228054763086,4501337.029381021,19.119378248518643,6822,0.017363161973653837,250074.29835421123,57369.68427590984,0.5573631619736539,116,182,507,0.0727367605269233,2631,4191,311,19,2011,22.171521053986552,1409,Y
14,14,4,9,6,25,4,0.057309775071923516,12,2,0.8987306105190648,33,3,0.22119366649783223,44,3,4,1.0,57.546826974472225,20.37862597666032,23295.348101488595,0.3839848554033794,198,0.052664983933708824,1294.1865245307145,1153.2840723998947,0.9600252409943677,6,12,27,0.041319871469670574,91,106,39,17,81,26.713606240487863,54,Y
8,27,4,3,9,48,14,0.20928738313836248,23,12,0.7969772193223094,57,3,0.13911506990722186,63,0,13,0.918574766276725,67.32438372162187,23.34493575756347,33873.65022685384,0.49714953255345,261,0.04464369156918125,1881.8723044319074,1490.6099557353398,0.21321845784590623,12,24,44,0.1592873831383625,115,146,36,14,86,16.3516822370311,67,Y
4,15,4,4,1,23,8,0.24244885376068817,9,4,0.4976680519291675,33,1,0.0,29,0,6,0.7527411179853273,34.952781073651416,15.23440702406577,8005.228667043139,0.17498538678876804,100,0.06749269339438403,444.73742351130585,527.6947974536919,0.12504383963369586,6,11,26,0.19244885376068815,46,53,23,15,42,18.048444833883135,34,Y
3,30,5,5,13,45,16,0.2689929419007234,18,13,0.8383450968321275,54,7,0.39885177991519194,54,0,13,0.8480564647942126,44.24843460202545,31.64769094369668,44266.711195758464,0.4626619612671489,246,0.03,2459.26451087547,1399.215717407194,0.43719687674731966,13,22,40,0.20366901936642554,106,140,31,19,79,25.582083504933927,60,Y
3,5,2,3,7,3,3,0.19057261498617287,1,3,0.8368896294543704,10,1,0.0,15,0,3,0.8368896294543704,30.985341056353974,9.491259752969581,2787.4120622070936,0.1,59,0.10494273850138272,154.85873522175496,293.86070856139764,0.2895419080110617,0,1,8,0.08022904599446914,24,35,17,13,45,37.388683646687994,18,Y
3,3,1,4,3,4,1,0.13159649403614607,2,1,1.0,7,1,0.0,7,0,1,1.0,16.935662504384066,6.881276848360131,770.1447724061505,0.03426705621820599,27,0.14706822487282398,42.78796872916997,113.55643760524045,0.7133528109102997,1,2,7,0.07293177512717602,9,17,7,10,20,53.23869740396228,12,Y
7,14,4,0,15,15,7,0.32895390521317847,2,1,0.17371111994186014,21,6,0.8381069631782958,22,0,6,0.8994271644186045,30.519636457151186,13.27193105651162,5084.06027808029,0.1319053481589148,79,0.07514320889534887,282.4508726503876,390.76586089236446,0.8704855705426366,6,12,15,0.1486674874224807,37,42,17,12,50,40.159927217655024,23,Y
5,13,5,9,10,21,7,0.20764947987607807,9,2,0.40322682043372676,26,1,0.0,25,0,7,1.0,40.83570567646153,13.406572252323537,7275.798250960544,0.18191236996901952,103,0.07595618498450976,404.2120309814251,544.276032679506,0.14,6,10,21,0.12786855495352928,41,62,22,14,54,41.68856563701833,35,Y
13,43,7,3,29,62,24,0.20832708983485837,28,10,0.4398189819724947,95,16,0.6675280957431373,121,0,24,0.9816729101651417,46.03882036964265,46.86621093470627,100735.71022204953,0.7170911377064271,347,0.02,5596.42548708991,2152.750110786299,0.682109868201852,16,31,72,0.15290886229357295,135,211,44,30,169,20.43377046508312,124,Y
12,18,2,7,14,36,9,0.17220360595506873,16,5,0.6027448549887113,42,2,0.1266108178652062,54,0,9,1.0,74.4339773734168,27.852364243024923,41988.690897724904,0.5622873791572593,279,0.04155927880898626,2332.703581875464,1687.2238642969917,0.21550901488767182,10,18,34,0.11110180297753437,122,157,45,18,90,29.830998369091763,61,Y
1,1,1,0,0,0,1,0.2350872643901123,0,1,1.0,2,1,0.0,7,0,0,0.35387137656124945,3.6284080787137727,3.792257246877501,42.79538132402342,0.0035387137656124946,8,0.2836968477810249,2.376145018203563,11.949831284852484,1.0,0,0,3,0.13369684778102492,6,2,1,2,10,0.0,7,Y
1,1,0,0,0,0,1,0.08496473872241353,0,1,0.9689703829849154,11,1,0.04137282268677944,13,0,0,0.04137282268677944,46.84248710363939,9.188406202543533,3949.688124481036,0.13917254354626443,96,0.10958627177313221,219.43121769764628,430.0267420668885,1.0,0,0,11,0.06372355404181015,32,64,14,8,18,6.844598046016395,13,Y
22,81,8,4,27,105,47,0.26340661713889335,40,25,0.55021985141668,150,12,0.23452982223763713,182,0,28,0.5917827593487837,71.19000657490945,70.8274009444818,354735.1103894607,1.670842403824058,732,0.011843709206789631,19707.504714351835,5021.589364249949,0.2526861130308475,32,52,104,0.20078145396605185,296,435,78,37,237,14.987046139521784,186,Y
3,14,2,0,1,26,7,0.20361347842310432,13,1,0.14445391369241725,35,1,0.0,39,0,7,1.0,30.6418657411986,22.05525370352056,14883.215005898524,0.22819326078844784,138,0.04909663039422393,826.846134784231,675.1406267329622,0.1309033696057761,6,13,29,0.1645168480288804,61,77,17,12,47,4.541595647306871,39,Y
13,27,8,5,13,57,14,0.1343521111696782,23,10,0.7368704222339356,62,9,0.7511408515980611,99,0,12,0.9450366221285149,54.65623618005675,35.3490930625904,64103.225675341004,0.6149633778714851,325,0.032290140744645215,3561.288080398371,1851.3795814105933,0.7657211330873515,17,28,49,0.09374084446787129,143,182,34,16,141,16.272439322938382,104,Y
52,16,9,2,177,23,8,0.010682497053540916,8,5,0.6724626620552496,189,5,0.5272998821416366,1290,0,2,0.27908004714334533,447.01433815731065,68.75924570588855,1999635.4451206538,9.844720752749762,4052,0.010682497053540916,111090.86198906394,29539.105642371247,0.5925224027668502,7,11,182,0.0006824970535409158,1467,2584,144,13,1524,12.143384121955192,1293,Y
9,41,5,5,12,67,21,0.25095499176642444,26,3,0.16280894130157592,78,11,0.513089714741455,86,0,4,0.22848285790242495,109.95503047429531,25.9697686225925,64270.051476721696,0.8750563357233935,407,0.03674157981406059,3570.5615021427943,2615.2357439223833,0.5298312945555156,20,34,59,0.18651684037187882,149,258,63,20,116,18.11319454132014,91,Y
2,5,2,0,0,8,3,0.329494575420675,3,1,0.3592983490893109,11,1,0.0,11,0,2,0.7814033018213782,18.24259103823038,7.399592688586357,992.2128957561482,0.04437193396357244,32,0.13437193396357244,55.12231603781434,134.3917674547429,0.3592983490893109,2,4,9,0.22507358487426155,15,16,9,8,16,9.334719810373556,12,Y
6,6,3,0,0,11,3,0.19746541031875742,5,3,0.7711215806770215,15,1,0.0,19,0,3,1.0,29.817235997112252,9.03285543976296,2397.1632951240435,0.09168972645416172,54,0.11253458968124258,133.17425969871957,266.6903482474056,0.2567589058166469,2,5,13,0.13662054709167656,22,32,16,13,28,1.7784370930052091,19,Y
10,21,13,8,32,39,11,0.13164598583365716,18,7,0.6943065722243811,93,2,0.058478099164399805,82,0,8,0.7881058441702289,66.68553958902713,52.60423376680915,176652.22627450785,1.1363248130522092,589,0.02,9814.012479362333,3405.085993938322,0.16341605666537135,10,19,83,0.08443065722243812,212,377,38,17,136,37.28184327098715,90,Y
5,13,4,0,11,22,7,0.17,11,7,0.9142890267417507,32,1,0.0,46,0,7,1.0,52.4104491932983,17.523595628687108,14665.099461150296,0.2889595332992042,158,0.05779190665984085,814.7264851568669,863.1452346623728,0.12831214001023875,5,11,26,0.11389595332992042,65,93,29,14,66,20.931826613524457,46,Y
5,11,4,0,10,15,6,0.1629029515880872,7,6,1.0,29,1,0.0,41,0,6,1.0,43.043084842034744,19.323574902607078,14612.914340978019,0.2626733007355586,151,0.05253466014711172,811.82574039522,775.6318814283759,0.15824955305920435,3,7,24,0.10594454376462126,65,85,22,12,61,20.823535773052008,42,Y
5,13,5,3,6,24,7,0.15826805015583567,11,5,0.800894293107178,28,4,0.38011089497720585,44,0,6,0.933631431035726,52.7389096423873,14.96827280568219,11407.942447024701,0.2601675313473973,141,0.06603350626947946,633.7745990048553,771.0509092176652,0.48357479466553455,6,12,23,0.11413402507791784,62,78,29,14,63,17.062597709793216,47,Y
0,3,2,0,0,4,2,0.25,2,2,1.0,6,1,0.0,8,0,2,1.0,19.376897355136737,7.5174469641149395,1094.6012765179426,0.05,34,0.13,60.8095408693654,145.62952681704664,0.5,1,2,6,0.18,14,20,8,9,11,0.5100941350446764,8,Y
22,31,14,3,32,50,16,0.14025019161318103,19,9,0.6024993612893965,79,7,0.4245999489031517,116,0,5,0.297200919743269,136.4304563667595,28.35973093914163,95442.15140289738,1.1849491952246396,538,0.03729997445157586,5302.344433482944,3551.741007185692,0.4632499361289396,15,25,65,0.10025019161318105,224,314,77,18,177,23.1065835979117,120,Y
4,9,2,0,2,14,5,0.2632130436125654,5,4,0.7935019767729651,19,3,0.48375494193241275,21,0,5,1.0,23.299964031999046,10.83,2734.578283049176,0.08,55,0.09,151.92169763096143,252.42444190140887,0.5870039535459302,4,7,15,0.17870039535459303,22,32,12,11,31,10.573032014455022,21,Y
1,2,2,0,0,2,1,0.1123893466870634,1,1,0.7975665832058538,6,1,0.2699112223921949,14,0,1,1.0,17.45844416098567,16.83699367181378,3902.150647576394,0.08349556111960975,64,0.06349556111960974,216.78469182794726,249.24455460842285,1.0,0,1,6,0.07699112223921949,24,39,7,7,21,0.0,14,Y
1,5,3,0,1,10,3,0.15300786105459033,4,3,1.0,12,1,0.0,22,0,3,1.0,22.831862633079428,11.719360365513642,3114.1304839243057,0.08539842778908194,58,0.08539842778908194,173.00728340103478,266.3895704972731,0.2931874223126555,2,5,11,0.11380471663275421,24,34,11,11,30,10.620428662798895,23,Y
53,59,11,63,24,104,32,0.11055833465300985,52,31,0.9748604163367475,165,1,0.0,206,0,14,0.5391076328403716,101.79399546235493,78.15104084186885,504341.44479021284,2.338320154615034,1067,0.018379861221084155,28018.97257835287,7012.64023470153,0.10614652260904477,26,52,135,0.08541875098975739,480,587,78,21,350,28.992673869547758,270,Y
2,8,1,3,5,15,4,0.10841529660310044,7,4,0.9207648301550218,18,1,0.0,40,0,3,0.6633881358759826,33.46300211263537,20.46590279868847,13910.4165272341,0.22524588980930133,135,0.048415296603100434,772.7980857597146,681.4588159515038,0.20792351698449785,3,7,15,0.09,49,85,17,14,53,17.936716177236764,43,Y
224,37,7,9,24,71,19,0.11382329356168985,34,16,0.8623534128766204,83,1,0.0,171,0,15,0.7799339591782151,98.2134831809488,36.402766640413134,129578.58402812485,1.1915689419177469,580,0.03,7198.813001562492,3564.67552097461,0.05,18,35,66,0.055359215068544285,203,377,52,18,432,16.302864756845096,181,Y
11,37,0,21,17,64,19,0.27776181563617397,27,1,0.05,63,6,0.3014865698927301,49,0,14,0.779256715053635,52.407741041878694,27.51734955421634,39318.110838178625,0.4750759943995827,252,0.03955236312723479,2184.3440931104815,1433.3797071100414,0.34014365927443446,18,33,46,0.18044763687276522,120,132,35,16,104,44.21673748431166,70,Y
33,61,11,19,53,91,34,0.11928032845299417,41,27,0.8233836011053878,160,10,0.2373360704416181,284,0,29,0.8537057360498499,84.90220441447867,77.95597449738277,510937.49000521214,2.1973360704416183,947,0.01,28385.412136582818,6578.387027795014,0.2642426276239534,25,46,127,0.08309344281766473,406,541,89,34,402,19.611391181338526,304,Y
2,12,2,2,4,20,6,0.27233325509049905,9,4,0.6934998826357486,22,2,0.28250058682125695,23,0,6,0.9246665101809981,32.47536742562216,12.574399718325797,5132.634924787049,0.14,82,0.08,285.1458939674775,408.26963374802034,0.38236719089365623,5,10,17,0.19493330203619963,36,46,18,12,34,21.881087019513796,25,Y
7,9,2,1,12,14,5,0.14680338839097412,7,3,0.673501688128878,20,1,0.0,32,0,4,0.7920610153039704,28.601548955737464,18.973952611059236,10068.492287002953,0.17577288073898892,108,0.05525762691299631,559.3628475830723,534.5810388771087,0.20793898469602956,3,7,17,0.09154576147797783,41,66,16,14,56,28.070224167665884,34,Y
120,272,7,17,323,406,136,0.10609593301105831,138,8,0.06344383732044233,485,100,0.27206314831494427,1062,0,67,0.460663023922654,124.20565980525735,363.6912689609288,7984481.320988606,9.25748395201693,4304,0.0034438373204423323,443582.3046384749,27776.556638041337,0.31140012439229026,134,214,350,0.06510139712707731,1482,2822,77,20,1526,21.702553808370794,1080,Y
3,2,3,2,0,2,1,0.05945379516597344,1,1,1.0,11,1,0.0,16,0,1,1.0,27.58485865600984,8.726960943603023,2096.487052572084,0.08,56,0.11351540161134219,116.46830419800152,240.43630978639777,1.0,0,1,11,0.04,26,29,11,8,26,20.264369964555662,19,Y
6,8,4,2,4,15,4,0.14540729056674276,7,4,1.0,18,1,0.0,33,1,4,1.0,51.54967578037066,10.53157413242833,5656.6186999525125,0.18174412898786496,110,0.09587206449393249,314.2599891335539,538.6949200861392,0.21697651595145984,3,7,15,0.10302348404854018,50,59,21,8,50,16.465342446640875,36,Y
5,76,6,4,6,134,40,0.2,66,3,0.12262084608709314,192,3,0.12393126913063973,196,0,39,0.9859014890062209,213.9581021940089,28.652707723059258,103921.20113252461,1.484762893136075,675,0.04114776649066859,5773.403396251367,4453.779733297817,0.14393126913063975,33,67,154,0.18409851099377905,288,386,76,15,214,6.635479884384978,200,Y
10,13,3,5,19,19,7,0.18453132193687208,7,1,0.25769149048826784,28,5,0.867434399228491,36,0,5,0.4017139417318454,40.991571230289296,44.320946564045876,51012.82061091658,0.45145153864580945,245,0.021965721165363092,2834.0457034630463,1354.3879475001531,0.8754686780631279,6,9,23,0.11435992776368753,99,146,25,17,76,39.25366974711113,42,Y
80,40,12,31,70,64,20,0.09298407563805655,24,8,0.45749873104404937,113,9,0.43459681512761134,194,0,14,0.6886286638514982,123.61223070033279,53.241146106819635,328528.23299571814,2.10040572278429,1011,0.02,18251.570901177616,6303.043295747765,0.4654031848723887,19,32,94,0.05459681512761131,392,618,59,16,378,34.18775536185651,225,Y
3,3,1,7,1,4,1,0.08911200924435465,2,1,0.9749419745780247,8,1,0.0,5,0,1,1.0,22.048804272708463,6.01582996533367,796.9624570821951,0.04075933410369622,30,0.17075933410369623,44.276331986133464,132.53009343779993,0.9491246150523532,1,2,8,0.05607467282956977,11,19,10,10,19,60.66372844433456,12,Y
3,14,6,6,1,26,7,0.21555306881579142,13,5,0.7048961004342049,29,1,0.07776534407895708,31,0,7,1.0,39.13483618413794,13.180699321138219,6587.5249871791575,0.16611173279605215,99,0.07766703967763129,365.9705362833224,505.6237909641101,0.19765584934869268,6,13,23,0.17933184128947485,39,59,20,13,45,20.735555477374913,38,Y
125,242,7,5,90,363,121,0.10983624265619553,123,38,0.32004678781251555,467,81,0.6699766060937422,1123,0,85,0.6985261839057596,150.12952197703828,208.57370358536684,6448231.04775925,10.336483691734212,4700,2.3393906257782595e-05,358235.04994569556,31003.171285747798,0.6699766060937422,119,189,347,0.0898596365624533,1497,3202,75,20,1345,7.769920806103704,1128,Y
2,3,1,0,0,4,2,0.1545220856510079,2,2,1.0,7,1,0.0,12,0,1,0.9838496941035433,15.959597855947251,7.154212269188882,817.3704877363663,0.04,28,0.1396769938820709,45.41321687152349,114.2193736317986,0.5,1,2,7,0.10387607341514964,10,17,6,9,19,7.3709493743193315,12,Y
